PEType,bytes_on_last_page,max_extra_paragraphs,init_sp_value,SizeofStackReserve,LoaderFlags,text_PointerToRelocations,registry_read,registry_write,registry_delete,network_dns,network_http,network_connections,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Malware
PE32,0x3438,0xFFFF,0x00B8,0x0000000000100000,0,0,798.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0,3.0,3.0,0.0,2.0,21.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,27.0,0.0,3.0,3.0,0.0,19.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,1048576,0x00000000,0x00000000,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,3.0,0.0,0.0,62.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,902.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,888.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.0,3.0,0.0,0.0,1.0,21.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,2.0,0.0,22.0,0.0,11.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,1.0,797.0,0
PE32,0x0078,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x6166,0xC046,0x00B8,1048576,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,672.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,4.0,724.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,2.0,2.0,0.0,0.0,11.0,0.0,5.0,28.0,0.0,0.0,3.0,0.0,2.0,5.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,1.0,0.0,2.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,45.0,4.0,1.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x0000000000400000,0x00000000,0x00000000,860.0,0.0,1.0,0.0,0.0,11.0,0.0,3.0,44.0,0.0,0.0,3.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.0,1.0,3.0,0.0,38.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00001000,0x00000000,0x00000000,699.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,3.0,0.0,1.0,14.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x0000000000100000,0x00000000,0x00000000,495.0,2.0,1.0,0.0,0.0,8.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,10.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,16.0,16.0,0
PE32,0x0040,0xFFFF,0x4550,0x00400000,0x00000000,0x00000000,752.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,29.0,0.0,3.0,3.0,0.0,7.0,5.0,0
PE32,0x0090,0xFFFF,0x0000,0x00100000,0x00000000,0x00000000,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,0
PE32,0x0090,0xFFFF,0x00B8,1048576,0x00000000,0x00000000,896.0,0.0,15.0,0.0,0.0,11.0,0.0,5.0,44.0,0.0,3.0,0.0,0.0,18.0,20.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,872.0,0.0,2.0,0.0,0.0,11.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0
PE32,0x0050,0xFFFF,0x00B8,1048576,0,0,854.0,2.0,0.0,0.0,0.0,11.0,0.0,3.0,27.0,0.0,1.0,0.0,0.0,0.0,279.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x00040000,0x00000000,0x00000000,0.0,2.0,1.0,0.0,0.0,11.0,0.0,3.0,27.0,0.0,3.0,3.0,0.0,13.0,189.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,27.0,1.0,3.0,3.0,0.0,5.0,13.0,0
PE32,0x0090,0xFFFF,0x00B8,0x0000000000200000,0x00000000,0x00000000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x0000000000400000,0x00000000,0x00000000,811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,3.0,0.0,0.0,29.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,898.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,2.0,0.0,1.0,19.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0,0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,27.0,0.0,3.0,3.0,0.0,1.0,16.0,0
PE32,0x0050,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,62.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,109.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,1.0,2.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,867.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,45.0,0.0,0.0,2.0,4.0,0.0,14.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0,1.0,2.0,0.0,0.0,0.0,0
PE32+,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x32434550,600.0,2.0,2.0,0.0,0.0,8.0,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6724.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,45.0,0.0,2.0,0.0,0.0,0.0,989.0,0
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,11420.0,96.0,10.0,8.0,5.0,7.0,0.0,7.0,45.0,0.0,59.0,78.0,5.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1156.0,42.0,2.0,2.0,2.0,1.0,1.0,6.0,44.0,0.0,5.0,29.0,12.0,6.0,200.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,4719.0,112.0,0.0,76.0,3.0,2231.0,0.0,31.0,75.0,18.0,177.0,139.0,0.0,0.0,0.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,4312.0,0.0,0.0,6.0,4.0,7.0,1.0,6.0,42.0,0.0,11.0,42.0,16.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5708.0,0.0,0.0,10.0,7.0,8.0,0.0,6.0,42.0,0.0,15.0,44.0,16.0,7.0,336.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,26848.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,67.0,13.0,12.0,748.0,43.0,3.0,3.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,172.0,20.0,0.0,4.0,3.0,2172.0,0.0,6.0,39.0,0.0,4.0,31.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1076.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,44.0,0.0,5.0,17.0,12.0,1.0,39.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,193.0,27.0,1.0,4.0,1.0,2175.0,2.0,6.0,42.0,0.0,4.0,29.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,4301.0,0.0,0.0,9.0,6.0,8.0,1.0,6.0,42.0,0.0,12.0,50.0,17.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5762.0,0.0,0.0,11.0,7.0,8.0,1.0,6.0,47.0,0.0,15.0,40.0,18.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,58238.0,570.0,6.0,22.0,21.0,38.0,0.0,10.0,51.0,0.0,68.0,116.0,72.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5668.0,0.0,0.0,9.0,6.0,7.0,1.0,6.0,44.0,0.0,14.0,36.0,17.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,478.0,0.0,0.0,6.0,4.0,2173.0,1.0,8.0,39.0,0.0,6.0,39.0,8.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1385.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,1.0,21.0,214.0,274.0,8.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,1285.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,44.0,0.0,7.0,38.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5472.0,0.0,0.0,6.0,4.0,5.0,1.0,6.0,42.0,0.0,11.0,34.0,16.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,978.0,0.0,0.0,19.0,5.0,2200.0,1.0,25.0,58.0,1.0,70.0,189.0,15.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,191.0,27.0,1.0,4.0,1.0,2174.0,2.0,6.0,43.0,0.0,4.0,27.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5765.0,57.0,0.0,10.0,7.0,8.0,1.0,6.0,44.0,0.0,15.0,46.0,18.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6479.0,0.0,0.0,9.0,5.0,8.0,1.0,7.0,44.0,0.0,13.0,34.0,15.0,3.0,31.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1130.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,44.0,0.0,7.0,42.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,2608.0,88.0,6.0,3.0,1.0,2.0,0.0,7.0,46.0,0.0,43.0,74.0,1.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,657.0,0.0,0.0,4.0,1.0,1154.0,1.0,4.0,38.0,3.0,3.0,24.0,2.0,8.0,169.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,6140.0,90.0,0.0,7.0,6.0,1165.0,0.0,6.0,44.0,0.0,15.0,43.0,0.0,15.0,223.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,892.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,7.0,38.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,15174.0,0.0,0.0,16.0,7.0,14.0,1.0,10.0,47.0,0.0,22.0,45.0,28.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5593.0,0.0,0.0,10.0,5.0,8.0,1.0,6.0,42.0,0.0,12.0,34.0,17.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5498.0,0.0,0.0,6.0,5.0,5.0,1.0,6.0,42.0,0.0,13.0,42.0,16.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5709.0,0.0,0.0,11.0,6.0,11.0,1.0,6.0,43.0,0.0,11.0,44.0,16.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,168.0,52.0,1.0,6.0,5.0,2173.0,1.0,6.0,41.0,0.0,6.0,32.0,6.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,83616.0,2608.0,586.0,42.0,12.0,34.0,0.0,42.0,88.0,0.0,274.0,297.0,92.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5478.0,0.0,0.0,9.0,2.0,8.0,1.0,6.0,46.0,0.0,9.0,42.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,192.0,27.0,1.0,4.0,1.0,2174.0,2.0,6.0,42.0,0.0,4.0,29.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5624.0,0.0,0.0,10.0,5.0,9.0,1.0,6.0,42.0,0.0,12.0,38.0,17.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5618.0,35.0,0.0,8.0,6.0,2185.0,0.0,6.0,43.0,0.0,42.0,35.0,0.0,8.0,319.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,174.0,0.0,0.0,6.0,3.0,2176.0,1.0,6.0,38.0,0.0,4.0,32.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,13897.0,0.0,0.0,10.0,11.0,10.0,3.0,35.0,105.0,0.0,26.0,113.0,25.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,13206.0,656.0,2.0,4.0,1.0,4.0,0.0,10.0,54.0,0.0,12.0,46.0,24.0,5.0,51.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,9301.0,0.0,0.0,6.0,3.0,4.0,3.0,28.0,84.0,0.0,22.0,107.0,23.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1247.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,44.0,0.0,7.0,38.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,160.0,38.0,0.0,1.0,2.0,2169.0,0.0,6.0,40.0,0.0,2.0,8.0,1.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5514.0,0.0,0.0,6.0,5.0,6.0,1.0,6.0,43.0,0.0,13.0,50.0,16.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,167.0,0.0,0.0,7.0,5.0,2178.0,2.0,10.0,45.0,0.0,7.0,15.0,8.0,15.0,214.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,337.0,101.0,0.0,6.0,5.0,2174.0,0.0,7.0,44.0,0.0,7.0,17.0,6.0,0.0,0.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,193.0,27.0,1.0,4.0,1.0,2174.0,2.0,6.0,42.0,0.0,4.0,33.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,169.0,20.0,0.0,4.0,3.0,2172.0,0.0,6.0,40.0,0.0,4.0,34.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5658.0,0.0,0.0,11.0,6.0,8.0,1.0,6.0,46.0,0.0,14.0,42.0,17.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,1128.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,53.0,0.0,7.0,46.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,193.0,27.0,1.0,4.0,1.0,2174.0,2.0,6.0,42.0,0.0,4.0,30.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5617.0,0.0,0.0,9.0,6.0,8.0,2.0,6.0,42.0,0.0,12.0,47.0,17.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5623.0,0.0,0.0,9.0,5.0,9.0,1.0,6.0,42.0,0.0,12.0,46.0,17.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,896.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,43.0,0.0,7.0,34.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1044.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,41.0,0.0,7.0,40.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,152.0,11.0,0.0,2.0,2.0,2171.0,1.0,6.0,41.0,0.0,4.0,26.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,162.0,0.0,0.0,3.0,2.0,2171.0,0.0,6.0,41.0,0.0,4.0,36.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,183.0,0.0,0.0,4.0,1.0,2174.0,2.0,6.0,42.0,0.0,4.0,33.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,427.0,10.0,0.0,2.0,2.0,2169.0,1.0,6.0,39.0,0.0,1.0,10.0,1.0,9.0,589.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1288.0,0.0,0.0,3.0,2.0,3.0,2.0,6.0,43.0,0.0,7.0,53.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1286.0,34.0,3.0,5.0,1.0,2185.0,0.0,7.0,46.0,0.0,22.0,41.0,0.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,17619.0,0.0,0.0,6.0,1.0,2.0,6.0,18.0,68.0,4.0,21.0,200.0,372.0,7.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,1105.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,46.0,0.0,7.0,36.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1284.0,30.0,4.0,4.0,1.0,1456.0,0.0,7.0,46.0,0.0,22.0,43.0,0.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5473.0,0.0,0.0,6.0,4.0,5.0,1.0,6.0,41.0,0.0,11.0,50.0,16.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6088.0,0.0,0.0,6.0,4.0,5.0,1.0,6.0,43.0,0.0,6.0,40.0,6.0,3.0,43.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,1305.0,0.0,0.0,1.0,2.0,6.0,1.0,6.0,44.0,0.0,7.0,35.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1590.0,0.0,0.0,62.0,8.0,1165.0,1.0,15.0,54.0,1.0,55.0,79.0,41.0,7.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,449.0,20.0,0.0,4.0,2.0,2172.0,1.0,6.0,38.0,0.0,1.0,5.0,1.0,9.0,589.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1270.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,43.0,0.0,7.0,48.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,564.0,64.0,0.0,4.0,2.0,1725.0,0.0,3.0,34.0,1.0,9.0,113.0,41.0,7.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,193.0,27.0,1.0,6.0,1.0,2171.0,2.0,6.0,42.0,0.0,4.0,30.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,173.0,52.0,1.0,6.0,5.0,2174.0,1.0,6.0,39.0,0.0,2.0,3.0,0.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,11250.0,96.0,6.0,7.0,5.0,6.0,0.0,7.0,45.0,0.0,24.0,92.0,34.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,193.0,27.0,1.0,4.0,1.0,2174.0,2.0,6.0,42.0,0.0,4.0,27.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5640.0,0.0,0.0,9.0,7.0,10.0,1.0,6.0,42.0,0.0,12.0,44.0,17.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,174.0,0.0,0.0,5.0,3.0,2176.0,1.0,6.0,38.0,0.0,4.0,29.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,4119.0,0.0,0.0,5.0,2.0,3.0,1.0,6.0,45.0,0.0,9.0,46.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,2212.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,55.0,0.0,7.0,41.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,462.0,0.0,0.0,0.0,0.0,1722.0,0.0,3.0,39.0,1.0,9.0,95.0,41.0,8.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6016.0,0.0,0.0,7.0,3.0,6.0,1.0,6.0,42.0,0.0,11.0,44.0,13.0,5.0,54.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5753.0,0.0,0.0,11.0,6.0,11.0,1.0,6.0,46.0,0.0,13.0,46.0,18.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,540.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,1.0,0.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,6790.0,0.0,0.0,9.0,5.0,8.0,1.0,6.0,43.0,0.0,12.0,44.0,17.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,176.0,34.0,1.0,4.0,3.0,2172.0,1.0,6.0,39.0,0.0,3.0,185.0,4.0,4.0,43.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,1338.0,0.0,0.0,3.0,2.0,2.0,1.0,6.0,43.0,0.0,9.0,48.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00200000,0x00000000,0x00000000,4392.0,0.0,0.0,4.0,2.0,3.0,1.0,8.0,46.0,0.0,9.0,48.0,14.0,4.0,9.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00061A80,0x00000000,0x00000000,653.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,46.0,0.0,0.0,0.0,0.0,10.0,793.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,181.0,11.0,0.0,2.0,2.0,2169.0,1.0,7.0,43.0,0.0,4.0,27.0,7.0,6.0,72.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,4309.0,47.0,1.0,9.0,9.0,10.0,2.0,6.0,44.0,0.0,12.0,55.0,17.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1149.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,46.0,0.0,5.0,35.0,12.0,6.0,200.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1324.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,42.0,0.0,7.0,52.0,14.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,158.0,0.0,0.0,3.0,2.0,2170.0,1.0,6.0,41.0,0.0,4.0,26.0,7.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,4129.0,0.0,0.0,4.0,2.0,3.0,1.0,6.0,42.0,0.0,9.0,36.0,14.0,9.0,323.0,1
PE32,0x0090,0xFFFF,0x00B8,1048576,0,0,5742.0,64.0,1.0,9.0,6.0,8.0,0.0,6.0,41.0,0.0,13.0,36.0,18.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,11250.0,96.0,6.0,7.0,5.0,6.0,0.0,7.0,45.0,0.0,24.0,84.0,34.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,1696.0,0.0,0.0,7.0,4.0,1538.0,1.0,14.0,58.0,2.0,22.0,335.0,402.0,8.0,166.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,149.0,10.0,0.0,2.0,2.0,2169.0,1.0,6.0,38.0,0.0,4.0,31.0,7.0,8.0,355.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,5473.0,0.0,0.0,6.0,4.0,5.0,1.0,6.0,42.0,0.0,11.0,36.0,16.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x00100000,0x00000000,0x00000000,558.0,0.0,0.0,6.0,1.0,2175.0,2.0,11.0,52.0,0.0,6.0,48.0,10.0,8.0,317.0,1
PE32,0x0090,0xFFFF,0x00B8,0x01000000,0x00000000,0x00000000,5310.0,0.0,0.0,6.0,5.0,10.0,1.0,8.0,48.0,0.0,13.0,44.0,16.0,9.0,323.0,1
